trial,exp,algorithm,corpus_size,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Testing Turmeric on Smokers,0.9,0.9438,2.164,0.000206,12005
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.941,2.164,0.000155,9449
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Slowing Cognitive Decline with Berries,0.9,0.9474,2.0253,0.000985,11093
5,I,Combined,3190,70%,0.3,1.7,70.0,10,What is ‘Meat Glue’?,0.9,0.9515,2.164,0.000427,10902
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Is Liquid Smoke Safe?,0.9,0.9448,2.164,0.000238,11869
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9455,1.8344,0.000882,11168
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9997,2.0253,0.000303,9818
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.948,2.0253,0.000573,9711
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Orange Aromatherapy for Anxiety,0.9,0.9554,2.0253,0.002726,9400
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9993,2.164,0.00013,9882
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9997,1.8867,0.000544,7968
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.999,2.164,0.000121,7555
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9999,2.0253,0.000318,9218
5,I,Combined,3190,70%,0.3,1.7,70.0,10,The Reversal on Fish Oil,1.0,0.9999,2.0253,0.000488,9266
5,I,Combined,3190,70%,0.3,1.7,70.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9992,2.0253,0.000115,10235
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.002867,37092
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.003962,27032
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.8867,0.005018,20369
1,I,Combined,1190,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.003889,16809
1,I,Combined,1190,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.002246,16749
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.000264,17389
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.8344,0.0001,15700
1,I,Combined,1190,0%,1.0,1.0,0.0,10,How Contaminated Are Our Children?,1.0,1.0,2.0253,0.00017,16470
1,I,Combined,1190,0%,1.0,1.0,0.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.8867,0.00039,16546
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.7481,0.000481,17915
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.6094,0.000898,17678
1,I,Combined,1190,0%,1.0,1.0,0.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.164,8.5e-05,16560
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.001258,17891
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.000777,16636
1,I,Combined,1190,0%,1.0,1.0,0.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.8344,0.000263,18864
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.001032,16880
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,2.0253,0.000472,16496
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.8867,0.001869,16277
1,I,Combined,1190,0%,1.0,1.0,0.0,10,What is ‘Meat Glue’?,1.0,1.0,2.164,0.000285,16549
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8867,0.001226,16203
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6434,0.002092,16844
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.8344,0.001094,16138
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,2.3026,9.9e-05,17337
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.006857,15555
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,2.164,0.000376,15902
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,2.0253,9.1e-05,16352
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.000323,17551
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.8344,0.000857,17556
1,I,Combined,1190,0%,1.0,1.0,0.0,10,The Reversal on Fish Oil,1.0,1.0,1.6957,2.9e-05,17478
1,I,Combined,1190,0%,1.0,1.0,0.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.0253,0.000249,17048
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.002867,38451
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.00396,25655
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.8867,0.005016,19604
1,I,Combined,1190,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.003895,17447
1,I,Combined,1190,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.002249,17465
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.973,0.000265,17336
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.8344,0.0001,18386
1,I,Combined,1190,1%,0.99,1.01,1.0,10,How Contaminated Are Our Children?,1.0,1.0,2.0253,0.000169,17657
1,I,Combined,1190,1%,0.99,1.01,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.8867,0.00039,17814
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.7481,0.000485,17230
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.6094,0.000898,16862
1,I,Combined,1190,1%,0.99,1.01,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.164,8.4e-05,16066
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.001254,16872
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.000779,18560
1,I,Combined,1190,1%,0.99,1.01,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.8344,0.000263,16465
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Testing Turmeric on Smokers,0.9,0.9485,2.164,0.00103,15928
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,2.0253,0.000474,17274
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.8867,0.001859,17290
1,I,Combined,1190,1%,0.99,1.01,1.0,10,What is ‘Meat Glue’?,1.0,1.0,2.164,0.000285,15607
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8867,0.001226,17177
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6434,0.002093,24075
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.8344,0.001093,19356
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,2.3026,9.9e-05,17155
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.00687,16174
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,2.164,0.000375,16071
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,2.0253,9.1e-05,16131
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.000322,16714
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.8344,0.000861,16455
1,I,Combined,1190,1%,0.99,1.01,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,2.9e-05,15451
1,I,Combined,1190,1%,0.99,1.01,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.0253,0.00025,16052
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.002794,36015
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.003806,23816
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.6957,0.004943,20389
1,I,Combined,1190,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.003847,15911
1,I,Combined,1190,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.8867,0.002205,17682
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9448,1.973,0.000268,16446
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.8344,0.000102,18347
1,I,Combined,1190,10%,0.9,1.1,10.0,10,How Contaminated Are Our Children?,1.0,1.0,1.8344,0.000176,17177
1,I,Combined,1190,10%,0.9,1.1,10.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.8867,0.000403,16782
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,2.0253,0.000461,17174
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.7481,0.000902,17994
1,I,Combined,1190,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,1.0,0.9999,2.164,7.6e-05,17220
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.8867,0.001212,17512
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9448,2.164,0.000756,17386
1,I,Combined,1190,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,0.9999,1.4708,0.000284,16511
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,1.0,1.0,2.3026,0.001018,17225
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9998,2.0253,0.000493,16156
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.8867,0.001875,16202
1,I,Combined,1190,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,1.0,1.0,2.0253,0.000283,16934
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,0.9,0.9478,1.8867,0.001249,16982
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6434,0.002002,17324
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9999,1.8344,0.001047,16734
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.945,2.3026,9.6e-05,17228
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.006801,16597
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,2.0253,0.000357,16754
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,2.0253,9e-05,16819
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.943,2.164,0.000304,16076
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9998,1.6434,0.00086,16978
1,I,Combined,1190,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,1.0,1.0,2.164,2.8e-05,16948
1,I,Combined,1190,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.164,0.000241,17391
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.002672,34751
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9508,2.0253,0.003794,21571
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,1.8344,0.004404,20168
1,I,Combined,1190,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.0253,0.003478,17569
1,I,Combined,1190,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.0253,0.001924,16181
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9448,2.0253,0.000208,16404
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9998,2.0253,0.000108,16244
1,I,Combined,1190,30%,0.7,1.3,30.0,10,How Contaminated Are Our Children?,1.0,0.9993,2.164,0.000121,15949
1,I,Combined,1190,30%,0.7,1.3,30.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9395,2.164,0.000321,16390
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,0.9999,1.973,0.000447,16038
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9998,1.4979,0.000807,16227
1,I,Combined,1190,30%,0.7,1.3,30.0,10,How Phytates Fight Cancer Cells,0.9,0.9399,2.0253,8.7e-05,16456
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9996,2.0253,0.00116,16341
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Low Carb Diets Found to Feed Heart Disease,0.8,0.8871,2.0253,0.000852,16156
1,I,Combined,1190,30%,0.7,1.3,30.0,10,How Curry Can Kill Cancer Cells,1.0,0.9998,2.0253,0.000241,17562
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Testing Turmeric on Smokers,1.0,1.0,2.3026,0.00097,16090
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9998,2.164,0.00042,16810
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,2.0253,0.001847,16586
1,I,Combined,1190,30%,0.7,1.3,30.0,10,What is ‘Meat Glue’?,1.0,1.0,1.8344,0.000259,16860
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Is Liquid Smoke Safe?,0.9,0.9468,1.7481,0.001208,16900
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9455,1.8867,0.001696,16988
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9375,1.8867,0.000941,16285
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.973,9.3e-05,17620
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.006165,16527
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9999,2.0253,0.000304,17591
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9999,2.0253,8.6e-05,17306
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.8,0.8834,1.8344,0.000264,18253
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9448,1.8344,0.000795,18435
1,I,Combined,1190,30%,0.7,1.3,30.0,10,The Reversal on Fish Oil,0.9,0.9393,1.8344,3.1e-05,17064
1,I,Combined,1190,30%,0.7,1.3,30.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9407,2.164,0.000178,15908
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.002435,30704
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,2.0253,0.002844,21514
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,1.6957,0.003997,21250
1,I,Combined,1190,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.003002,17299
1,I,Combined,1190,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9999,2.3026,0.001712,17030
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9446,2.0253,0.000231,16953
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9995,1.973,7.6e-05,16355
1,I,Combined,1190,50%,0.5,1.5,50.0,10,How Contaminated Are Our Children?,0.9,0.9413,2.3026,0.000197,17009
1,I,Combined,1190,50%,0.5,1.5,50.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9414,1.6957,0.000258,16780
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,0.9998,1.8344,0.000374,17133
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9454,1.7481,0.000595,15911
1,I,Combined,1190,50%,0.5,1.5,50.0,10,How Phytates Fight Cancer Cells,0.9,0.9393,1.973,5.9e-05,18875
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.000923,17073
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.8344,0.000539,18027
1,I,Combined,1190,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,1.0,0.9998,1.973,0.000172,17605
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,0.9,0.9485,2.0253,0.000717,17258
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9997,1.7481,0.000396,17178
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.001043,16547
1,I,Combined,1190,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,1.0,1.0,2.0253,0.000234,17889
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,0.8,0.8975,1.8867,0.000958,16561
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9997,1.8344,0.001318,16431
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9386,1.6957,0.000692,16618
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.9429,1.6957,6.3e-05,17083
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.004309,16789
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9998,1.973,0.00032,16706
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9459,1.8867,5.4e-05,19446
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.9413,2.164,0.00028,17267
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9422,1.6957,0.000656,16185
1,I,Combined,1190,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,0.8,0.869,2.3026,1.7e-05,16793
1,I,Combined,1190,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9998,1.8867,0.000158,16610
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.001359,38338
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9485,1.8867,0.001932,25278
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,1.6957,0.002254,20162
1,I,Combined,1190,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9503,1.8344,0.001722,20473
1,I,Combined,1190,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9992,2.0253,0.001003,16954
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.9997,2.0253,0.000109,16592
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9992,1.8867,5.4e-05,16846
1,I,Combined,1190,70%,0.3,1.7,70.0,10,How Contaminated Are Our Children?,1.0,0.9993,1.8344,6.1e-05,18639
1,I,Combined,1190,70%,0.3,1.7,70.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,0.9999,1.6957,0.000145,18423
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.8,0.8788,2.0253,0.000212,18120
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.8,0.8884,2.0253,0.000408,18131
1,I,Combined,1190,70%,0.3,1.7,70.0,10,How Phytates Fight Cancer Cells,0.8,0.8744,2.164,4.9e-05,18412
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9996,2.0253,0.000614,17284
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Low Carb Diets Found to Feed Heart Disease,0.8,0.8859,2.164,0.000504,16693
1,I,Combined,1190,70%,0.3,1.7,70.0,10,How Curry Can Kill Cancer Cells,1.0,0.9996,2.0253,0.00015,16407
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Testing Turmeric on Smokers,0.8,0.8932,2.0253,0.000564,15922
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9388,2.164,0.000221,16674
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.8867,0.001005,16765
1,I,Combined,1190,70%,0.3,1.7,70.0,10,What is ‘Meat Glue’?,1.0,1.0,1.8867,0.000182,16672
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Is Liquid Smoke Safe?,0.8,0.8949,1.6957,0.000765,16219
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9389,1.7481,0.000953,16891
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9438,1.973,0.000593,16743
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.9383,2.0253,4.4e-05,16883
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Orange Aromatherapy for Anxiety,0.9,0.9541,2.0253,0.00278,16022
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9439,1.8867,0.000142,17156
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9457,1.8867,5.1e-05,18035
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.8,0.8771,2.164,9.6e-05,17851
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Viral Food Poisoning from Pesticides?,0.9,0.943,2.0253,0.000377,16631
1,I,Combined,1190,70%,0.3,1.7,70.0,10,The Reversal on Fish Oil,0.9,0.9297,2.164,1.2e-05,15378
1,I,Combined,1190,70%,0.3,1.7,70.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9399,1.8867,0.000131,15422
2,I,Combined,1190,0%,1.0,1.0,0.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.002867,38000
2,I,Combined,1190,0%,1.0,1.0,0.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.003962,26954
2,I,Combined,1190,0%,1.0,1.0,0.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.8867,0.005018,20359
