trial,exp,algorithm,top_k,query,recall_at_k,ndcg_at_k,kendall_tau
3,E,Noise,1,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Noise,1,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Noise,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Noise,5,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Noise,5,How is hypertension treated?,1.0,1.0,1.0
3,E,Noise,5,What causes heart failure?,1.0,1.0,1.0
3,E,Noise,5,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Noise,5,What medications treat depression?,1.0,1.0,1.0
3,E,Noise,5,How does Alzheimer's disease progress?,1.0,0.9999,0.8
3,E,Noise,5,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Noise,5,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Noise,5,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Noise,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Noise,10,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9111
3,E,Noise,10,How is hypertension treated?,0.9,0.9998,1.0
3,E,Noise,10,What causes heart failure?,1.0,1.0,1.0
3,E,Noise,10,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Noise,10,What medications treat depression?,1.0,1.0,1.0
3,E,Noise,10,How does Alzheimer's disease progress?,0.9,0.9999,0.9556
3,E,Noise,10,What are risk factors for stroke?,1.0,1.0,0.9556
3,E,Noise,10,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Noise,10,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Noise,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Noise,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Noise,20,How is hypertension treated?,1.0,1.0,1.0
3,E,Noise,20,What causes heart failure?,1.0,1.0,1.0
3,E,Noise,20,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Noise,20,What medications treat depression?,1.0,1.0,1.0
3,E,Noise,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Noise,20,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Noise,20,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Noise,20,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Noise,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Noise,50,What are the symptoms of type 2 diabetes?,0.94,0.9651,0.8483
3,E,Noise,50,How is hypertension treated?,0.98,0.9887,0.8639
3,E,Noise,50,What causes heart failure?,0.94,0.9716,0.9186
3,E,Noise,50,Describe the symptoms of lupus,0.9,0.9436,0.8545
3,E,Noise,50,What medications treat depression?,0.94,0.9674,0.8742
3,E,Noise,50,How does Alzheimer's disease progress?,0.98,0.9916,0.9303
3,E,Noise,50,What are risk factors for stroke?,0.96,0.976,0.8262
3,E,Noise,50,How is asthma managed long-term?,0.98,0.9905,0.9116
3,E,Noise,50,What are signs of kidney disease?,0.96,0.9776,0.8794
3,E,Noise,50,Describe rheumatoid arthritis treatment,0.96,0.9796,0.867
3,E,Combined,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Combined,1,How is hypertension treated?,1.0,1.0,1.0
3,E,Combined,1,What causes heart failure?,1.0,1.0,1.0
3,E,Combined,1,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Combined,1,What medications treat depression?,1.0,1.0,1.0
3,E,Combined,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Combined,1,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Combined,1,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Combined,1,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Combined,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Combined,5,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Combined,5,How is hypertension treated?,1.0,1.0,1.0
3,E,Combined,5,What causes heart failure?,1.0,1.0,1.0
3,E,Combined,5,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Combined,5,What medications treat depression?,1.0,1.0,1.0
3,E,Combined,5,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Combined,5,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Combined,5,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Combined,5,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Combined,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Combined,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Combined,10,How is hypertension treated?,1.0,1.0,1.0
3,E,Combined,10,What causes heart failure?,1.0,1.0,1.0
3,E,Combined,10,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Combined,10,What medications treat depression?,1.0,1.0,1.0
3,E,Combined,10,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Combined,10,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Combined,10,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Combined,10,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Combined,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Combined,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Combined,20,How is hypertension treated?,1.0,1.0,0.9789
3,E,Combined,20,What causes heart failure?,1.0,1.0,1.0
3,E,Combined,20,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Combined,20,What medications treat depression?,1.0,1.0,1.0
3,E,Combined,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Combined,20,What are risk factors for stroke?,1.0,1.0,0.9895
3,E,Combined,20,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Combined,20,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Combined,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Combined,50,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9951
3,E,Combined,50,How is hypertension treated?,1.0,1.0,0.9967
3,E,Combined,50,What causes heart failure?,1.0,1.0,0.9951
3,E,Combined,50,Describe the symptoms of lupus,0.98,0.9894,0.9932
3,E,Combined,50,What medications treat depression?,1.0,1.0,1.0
3,E,Combined,50,How does Alzheimer's disease progress?,1.0,1.0,0.9984
3,E,Combined,50,What are risk factors for stroke?,1.0,1.0,0.9967
3,E,Combined,50,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Combined,50,What are signs of kidney disease?,1.0,1.0,0.9967
3,E,Combined,50,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Rome,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Rome,1,How is hypertension treated?,1.0,1.0,1.0
3,E,Rome,1,What causes heart failure?,1.0,1.0,1.0
3,E,Rome,1,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Rome,1,What medications treat depression?,1.0,1.0,1.0
3,E,Rome,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Rome,1,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Rome,1,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Rome,1,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Rome,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Rome,5,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Rome,5,How is hypertension treated?,1.0,1.0,1.0
3,E,Rome,5,What causes heart failure?,1.0,1.0,1.0
3,E,Rome,5,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Rome,5,What medications treat depression?,1.0,1.0,1.0
3,E,Rome,5,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Rome,5,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Rome,5,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Rome,5,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Rome,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Rome,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Rome,10,How is hypertension treated?,1.0,1.0,1.0
3,E,Rome,10,What causes heart failure?,1.0,1.0,1.0
3,E,Rome,10,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Rome,10,What medications treat depression?,1.0,1.0,1.0
3,E,Rome,10,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Rome,10,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Rome,10,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Rome,10,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Rome,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Rome,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Rome,20,How is hypertension treated?,1.0,1.0,1.0
3,E,Rome,20,What causes heart failure?,1.0,1.0,1.0
3,E,Rome,20,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Rome,20,What medications treat depression?,1.0,1.0,1.0
3,E,Rome,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Rome,20,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Rome,20,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Rome,20,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Rome,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Rome,50,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9363
3,E,Rome,50,How is hypertension treated?,1.0,1.0,0.9657
3,E,Rome,50,What causes heart failure?,1.0,1.0,0.9853
3,E,Rome,50,Describe the symptoms of lupus,0.98,0.9893,0.9677
3,E,Rome,50,What medications treat depression?,0.98,0.9895,0.9813
3,E,Rome,50,How does Alzheimer's disease progress?,1.0,1.0,0.9755
3,E,Rome,50,What are risk factors for stroke?,1.0,1.0,0.9771
3,E,Rome,50,How is asthma managed long-term?,0.98,0.9905,0.983
3,E,Rome,50,What are signs of kidney disease?,0.96,0.9792,0.9787
3,E,Rome,50,Describe rheumatoid arthritis treatment,0.98,0.9903,0.9847
3,E,RomeCombined,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,RomeCombined,1,How is hypertension treated?,1.0,1.0,1.0
3,E,RomeCombined,1,What causes heart failure?,1.0,1.0,1.0
3,E,RomeCombined,1,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,RomeCombined,1,What medications treat depression?,1.0,1.0,1.0
3,E,RomeCombined,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,RomeCombined,1,What are risk factors for stroke?,1.0,1.0,1.0
3,E,RomeCombined,1,How is asthma managed long-term?,1.0,1.0,1.0
3,E,RomeCombined,1,What are signs of kidney disease?,1.0,1.0,1.0
3,E,RomeCombined,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,RomeCombined,5,What are the symptoms of type 2 diabetes?,0.8,0.9994,1.0
3,E,RomeCombined,5,How is hypertension treated?,1.0,1.0,1.0
3,E,RomeCombined,5,What causes heart failure?,1.0,0.9997,0.8
3,E,RomeCombined,5,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,RomeCombined,5,What medications treat depression?,1.0,1.0,1.0
3,E,RomeCombined,5,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,RomeCombined,5,What are risk factors for stroke?,1.0,1.0,1.0
3,E,RomeCombined,5,How is asthma managed long-term?,1.0,1.0,1.0
3,E,RomeCombined,5,What are signs of kidney disease?,1.0,1.0,1.0
3,E,RomeCombined,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,RomeCombined,10,What are the symptoms of type 2 diabetes?,1.0,0.9999,0.8667
3,E,RomeCombined,10,How is hypertension treated?,0.9,0.9999,1.0
3,E,RomeCombined,10,What causes heart failure?,1.0,0.9998,0.9556
3,E,RomeCombined,10,Describe the symptoms of lupus,1.0,1.0,0.9556
3,E,RomeCombined,10,What medications treat depression?,1.0,1.0,0.9556
3,E,RomeCombined,10,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,RomeCombined,10,What are risk factors for stroke?,0.9,0.9993,0.8222
3,E,RomeCombined,10,How is asthma managed long-term?,1.0,1.0,1.0
3,E,RomeCombined,10,What are signs of kidney disease?,1.0,1.0,0.9111
3,E,RomeCombined,10,Describe rheumatoid arthritis treatment,1.0,1.0,0.9556
3,E,RomeCombined,20,What are the symptoms of type 2 diabetes?,1.0,0.9999,0.9684
3,E,RomeCombined,20,How is hypertension treated?,0.95,0.9999,0.9263
3,E,RomeCombined,20,What causes heart failure?,1.0,0.9999,0.9684
3,E,RomeCombined,20,Describe the symptoms of lupus,0.95,0.9999,0.9579
3,E,RomeCombined,20,What medications treat depression?,1.0,0.9999,0.9474
3,E,RomeCombined,20,How does Alzheimer's disease progress?,0.95,0.9997,0.9789
3,E,RomeCombined,20,What are risk factors for stroke?,0.95,0.9998,0.8421
3,E,RomeCombined,20,How is asthma managed long-term?,1.0,1.0,0.9789
3,E,RomeCombined,20,What are signs of kidney disease?,1.0,1.0,0.9579
3,E,RomeCombined,20,Describe rheumatoid arthritis treatment,1.0,1.0,0.9684
3,E,RomeCombined,50,What are the symptoms of type 2 diabetes?,1.0,0.9999,0.9249
3,E,RomeCombined,50,How is hypertension treated?,1.0,1.0,0.9478
3,E,RomeCombined,50,What causes heart failure?,0.98,0.9907,0.9711
3,E,RomeCombined,50,Describe the symptoms of lupus,0.98,0.9891,0.9252
3,E,RomeCombined,50,What medications treat depression?,0.98,0.9894,0.9626
3,E,RomeCombined,50,How does Alzheimer's disease progress?,0.98,0.9916,0.9677
3,E,RomeCombined,50,What are risk factors for stroke?,0.96,0.9767,0.9415
3,E,RomeCombined,50,How is asthma managed long-term?,0.98,0.9906,0.9541
3,E,RomeCombined,50,What are signs of kidney disease?,0.96,0.9792,0.9699
3,E,RomeCombined,50,Describe rheumatoid arthritis treatment,0.98,0.9902,0.9592
3,E,Ckks,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Ckks,1,How is hypertension treated?,1.0,1.0,1.0
3,E,Ckks,1,What causes heart failure?,1.0,1.0,1.0
3,E,Ckks,1,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Ckks,1,What medications treat depression?,1.0,1.0,1.0
3,E,Ckks,1,How does Alzheimer's disease progress?,0.0,0.9754,1.0
3,E,Ckks,1,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Ckks,1,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Ckks,1,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Ckks,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Ckks,5,What are the symptoms of type 2 diabetes?,0.8,0.9994,1.0
3,E,Ckks,5,How is hypertension treated?,0.8,0.9984,1.0
3,E,Ckks,5,What causes heart failure?,1.0,0.9997,0.8
3,E,Ckks,5,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Ckks,5,What medications treat depression?,1.0,1.0,1.0
3,E,Ckks,5,How does Alzheimer's disease progress?,0.8,0.9921,0.6
3,E,Ckks,5,What are risk factors for stroke?,0.8,0.9887,1.0
3,E,Ckks,5,How is asthma managed long-term?,1.0,0.9999,0.8
3,E,Ckks,5,What are signs of kidney disease?,0.8,0.9969,0.8
3,E,Ckks,5,Describe rheumatoid arthritis treatment,1.0,0.9996,0.8
3,E,Ckks,10,What are the symptoms of type 2 diabetes?,0.8,0.9882,0.6444
3,E,Ckks,10,How is hypertension treated?,0.9,0.9995,0.8667
3,E,Ckks,10,What causes heart failure?,0.9,0.9968,0.9111
3,E,Ckks,10,Describe the symptoms of lupus,1.0,0.9999,0.9111
3,E,Ckks,10,What medications treat depression?,0.9,0.9957,0.9556
3,E,Ckks,10,How does Alzheimer's disease progress?,0.9,0.9937,0.7333
3,E,Ckks,10,What are risk factors for stroke?,0.6,0.9925,0.5556
3,E,Ckks,10,How is asthma managed long-term?,1.0,0.9995,0.8222
3,E,Ckks,10,What are signs of kidney disease?,0.9,0.9986,0.7778
3,E,Ckks,10,Describe rheumatoid arthritis treatment,0.9,0.9965,0.9111
3,E,Ckks,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,Ckks,20,How is hypertension treated?,1.0,1.0,1.0
3,E,Ckks,20,What causes heart failure?,1.0,1.0,1.0
3,E,Ckks,20,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,Ckks,20,What medications treat depression?,1.0,1.0,1.0
3,E,Ckks,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,Ckks,20,What are risk factors for stroke?,1.0,1.0,1.0
3,E,Ckks,20,How is asthma managed long-term?,1.0,1.0,1.0
3,E,Ckks,20,What are signs of kidney disease?,1.0,1.0,1.0
3,E,Ckks,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,Ckks,50,What are the symptoms of type 2 diabetes?,0.98,0.9887,0.8741
3,E,Ckks,50,How is hypertension treated?,0.96,0.9791,0.9043
3,E,Ckks,50,What causes heart failure?,0.96,0.9815,0.9433
3,E,Ckks,50,Describe the symptoms of lupus,0.9,0.9434,0.8525
3,E,Ckks,50,What medications treat depression?,0.94,0.9681,0.9167
3,E,Ckks,50,How does Alzheimer's disease progress?,0.96,0.9829,0.9291
3,E,Ckks,50,What are risk factors for stroke?,0.94,0.9647,0.8261
3,E,Ckks,50,How is asthma managed long-term?,0.96,0.9811,0.922
3,E,Ckks,50,What are signs of kidney disease?,0.98,0.9895,0.9099
3,E,Ckks,50,Describe rheumatoid arthritis treatment,0.96,0.9797,0.8901
3,E,CkksCombined,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
3,E,CkksCombined,1,How is hypertension treated?,1.0,1.0,1.0
3,E,CkksCombined,1,What causes heart failure?,1.0,1.0,1.0
3,E,CkksCombined,1,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,CkksCombined,1,What medications treat depression?,1.0,1.0,1.0
3,E,CkksCombined,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,CkksCombined,1,What are risk factors for stroke?,1.0,1.0,1.0
3,E,CkksCombined,1,How is asthma managed long-term?,1.0,1.0,1.0
3,E,CkksCombined,1,What are signs of kidney disease?,1.0,1.0,1.0
3,E,CkksCombined,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
3,E,CkksCombined,5,What are the symptoms of type 2 diabetes?,0.8,0.9994,1.0
3,E,CkksCombined,5,How is hypertension treated?,1.0,1.0,1.0
3,E,CkksCombined,5,What causes heart failure?,0.8,0.9958,0.6
3,E,CkksCombined,5,Describe the symptoms of lupus,1.0,1.0,1.0
3,E,CkksCombined,5,What medications treat depression?,1.0,1.0,1.0
3,E,CkksCombined,5,How does Alzheimer's disease progress?,1.0,1.0,1.0
3,E,CkksCombined,5,What are risk factors for stroke?,0.8,0.9972,0.8
3,E,CkksCombined,5,How is asthma managed long-term?,1.0,0.9999,0.8
3,E,CkksCombined,5,What are signs of kidney disease?,0.8,0.9977,1.0
3,E,CkksCombined,5,Describe rheumatoid arthritis treatment,0.8,0.9976,1.0
3,E,CkksCombined,10,What are the symptoms of type 2 diabetes?,1.0,0.9998,0.7778
3,E,CkksCombined,10,How is hypertension treated?,0.9,0.9998,1.0
3,E,CkksCombined,10,What causes heart failure?,1.0,0.999,0.8222
3,E,CkksCombined,10,Describe the symptoms of lupus,0.9,0.9967,1.0
3,E,CkksCombined,10,What medications treat depression?,1.0,1.0,0.9556
3,E,CkksCombined,10,How does Alzheimer's disease progress?,0.9,0.9996,1.0
3,E,CkksCombined,10,What are risk factors for stroke?,0.8,0.998,0.9111
3,E,CkksCombined,10,How is asthma managed long-term?,1.0,0.9999,0.9111
3,E,CkksCombined,10,What are signs of kidney disease?,0.8,0.9978,0.8222
3,E,CkksCombined,10,Describe rheumatoid arthritis treatment,1.0,0.9998,0.9111
3,E,CkksCombined,20,What are the symptoms of type 2 diabetes?,0.9,0.9978,0.9158
3,E,CkksCombined,20,How is hypertension treated?,0.9,0.9986,0.8947
3,E,CkksCombined,20,What causes heart failure?,0.95,0.9968,0.8211
3,E,CkksCombined,20,Describe the symptoms of lupus,0.85,0.9975,0.9053
3,E,CkksCombined,20,What medications treat depression?,0.95,0.9996,0.9158
3,E,CkksCombined,20,How does Alzheimer's disease progress?,0.95,0.9995,0.9263
3,E,CkksCombined,20,What are risk factors for stroke?,0.85,0.9975,0.8
3,E,CkksCombined,20,How is asthma managed long-term?,1.0,0.9999,0.9474
3,E,CkksCombined,20,What are signs of kidney disease?,0.85,0.9949,0.8421
3,E,CkksCombined,20,Describe rheumatoid arthritis treatment,1.0,0.9998,0.8842
3,E,CkksCombined,50,What are the symptoms of type 2 diabetes?,0.94,0.964,0.7706
3,E,CkksCombined,50,How is hypertension treated?,0.94,0.9682,0.8686
3,E,CkksCombined,50,What causes heart failure?,0.96,0.9803,0.9131
3,E,CkksCombined,50,Describe the symptoms of lupus,0.86,0.9204,0.7099
3,E,CkksCombined,50,What medications treat depression?,0.96,0.9781,0.8617
3,E,CkksCombined,50,How does Alzheimer's disease progress?,0.96,0.9829,0.9291
3,E,CkksCombined,50,What are risk factors for stroke?,0.88,0.9282,0.8457
3,E,CkksCombined,50,How is asthma managed long-term?,0.9,0.9521,0.9293
3,E,CkksCombined,50,What are signs of kidney disease?,0.94,0.9662,0.8427
3,E,CkksCombined,50,Describe rheumatoid arthritis treatment,0.94,0.97,0.8871
4,E,Scrambling,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
4,E,Scrambling,1,How is hypertension treated?,1.0,1.0,1.0
4,E,Scrambling,1,What causes heart failure?,1.0,1.0,1.0
4,E,Scrambling,1,Describe the symptoms of lupus,1.0,1.0,1.0
4,E,Scrambling,1,What medications treat depression?,1.0,1.0,1.0
4,E,Scrambling,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
4,E,Scrambling,1,What are risk factors for stroke?,1.0,1.0,1.0
4,E,Scrambling,1,How is asthma managed long-term?,1.0,1.0,1.0
4,E,Scrambling,1,What are signs of kidney disease?,1.0,1.0,1.0
4,E,Scrambling,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
4,E,Scrambling,5,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
4,E,Scrambling,5,How is hypertension treated?,1.0,1.0,1.0
4,E,Scrambling,5,What causes heart failure?,1.0,1.0,1.0
4,E,Scrambling,5,Describe the symptoms of lupus,1.0,1.0,1.0
4,E,Scrambling,5,What medications treat depression?,1.0,1.0,1.0
4,E,Scrambling,5,How does Alzheimer's disease progress?,1.0,1.0,1.0
4,E,Scrambling,5,What are risk factors for stroke?,1.0,1.0,1.0
4,E,Scrambling,5,How is asthma managed long-term?,1.0,1.0,1.0
4,E,Scrambling,5,What are signs of kidney disease?,1.0,1.0,1.0
4,E,Scrambling,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
4,E,Scrambling,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
4,E,Scrambling,10,How is hypertension treated?,1.0,1.0,1.0
4,E,Scrambling,10,What causes heart failure?,1.0,1.0,1.0
4,E,Scrambling,10,Describe the symptoms of lupus,1.0,1.0,1.0
4,E,Scrambling,10,What medications treat depression?,1.0,1.0,1.0
4,E,Scrambling,10,How does Alzheimer's disease progress?,1.0,1.0,1.0
4,E,Scrambling,10,What are risk factors for stroke?,1.0,1.0,1.0
4,E,Scrambling,10,How is asthma managed long-term?,1.0,1.0,1.0
4,E,Scrambling,10,What are signs of kidney disease?,1.0,1.0,1.0
4,E,Scrambling,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
4,E,Scrambling,20,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
4,E,Scrambling,20,How is hypertension treated?,1.0,1.0,1.0
4,E,Scrambling,20,What causes heart failure?,1.0,1.0,1.0
4,E,Scrambling,20,Describe the symptoms of lupus,1.0,1.0,1.0
4,E,Scrambling,20,What medications treat depression?,1.0,1.0,1.0
4,E,Scrambling,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
4,E,Scrambling,20,What are risk factors for stroke?,1.0,1.0,1.0
4,E,Scrambling,20,How is asthma managed long-term?,1.0,1.0,1.0
4,E,Scrambling,20,What are signs of kidney disease?,1.0,1.0,1.0
4,E,Scrambling,20,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
4,E,Scrambling,50,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9673
4,E,Scrambling,50,How is hypertension treated?,0.98,0.9898,0.9847
4,E,Scrambling,50,What causes heart failure?,1.0,1.0,0.982
4,E,Scrambling,50,Describe the symptoms of lupus,0.98,0.9893,0.9711
4,E,Scrambling,50,What medications treat depression?,1.0,1.0,0.982
4,E,Scrambling,50,How does Alzheimer's disease progress?,1.0,1.0,0.982
4,E,Scrambling,50,What are risk factors for stroke?,0.98,0.9886,0.9796
4,E,Scrambling,50,How is asthma managed long-term?,0.96,0.9814,0.9787
4,E,Scrambling,50,What are signs of kidney disease?,0.98,0.9896,0.9813
4,E,Scrambling,50,Describe rheumatoid arthritis treatment,0.98,0.9903,0.9796
4,E,Noise,1,What are the symptoms of type 2 diabetes?,1.0,1.0,1.0
4,E,Noise,1,How is hypertension treated?,1.0,1.0,1.0
4,E,Noise,1,What causes heart failure?,1.0,1.0,1.0
4,E,Noise,1,Describe the symptoms of lupus,1.0,1.0,1.0
4,E,Noise,1,What medications treat depression?,1.0,1.0,1.0
4,E,Noise,1,How does Alzheimer's disease progress?,1.0,1.0,1.0
4,E,Noise,1,What are risk factors for stroke?,1.0,1.0,1.0
4,E,Noise,1,How is asthma managed long-term?,1.0,1.0,1.0
4,E,Noise,1,What are signs of kidney disease?,1.0,1.0,1.0
4,E,Noise,1,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
4,E,Noise,5,What are the symptoms of type 2 diabetes?,0.8,0.9994,1.0
4,E,Noise,5,How is hypertension treated?,1.0,1.0,1.0
4,E,Noise,5,What causes heart failure?,1.0,0.9997,0.8
4,E,Noise,5,Describe the symptoms of lupus,1.0,1.0,1.0
4,E,Noise,5,What medications treat depression?,1.0,1.0,0.8
4,E,Noise,5,How does Alzheimer's disease progress?,1.0,1.0,1.0
4,E,Noise,5,What are risk factors for stroke?,1.0,1.0,1.0
4,E,Noise,5,How is asthma managed long-term?,1.0,1.0,1.0
4,E,Noise,5,What are signs of kidney disease?,1.0,1.0,1.0
4,E,Noise,5,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
4,E,Noise,10,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9111
4,E,Noise,10,How is hypertension treated?,0.9,0.9999,1.0
4,E,Noise,10,What causes heart failure?,1.0,0.9998,0.9111
4,E,Noise,10,Describe the symptoms of lupus,1.0,1.0,0.9556
4,E,Noise,10,What medications treat depression?,1.0,1.0,0.9556
4,E,Noise,10,How does Alzheimer's disease progress?,1.0,1.0,1.0
4,E,Noise,10,What are risk factors for stroke?,0.9,0.9999,0.9556
4,E,Noise,10,How is asthma managed long-term?,1.0,1.0,1.0
4,E,Noise,10,What are signs of kidney disease?,1.0,1.0,0.8667
4,E,Noise,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.0
4,E,Noise,20,What are the symptoms of type 2 diabetes?,1.0,1.0,0.9684
4,E,Noise,20,How is hypertension treated?,0.95,1.0,0.9579
4,E,Noise,20,What causes heart failure?,1.0,0.9998,0.9579
4,E,Noise,20,Describe the symptoms of lupus,0.95,0.9999,0.9579
4,E,Noise,20,What medications treat depression?,1.0,1.0,0.9895
4,E,Noise,20,How does Alzheimer's disease progress?,1.0,1.0,1.0
4,E,Noise,20,What are risk factors for stroke?,0.95,0.9998,0.9053
4,E,Noise,20,How is asthma managed long-term?,1.0,1.0,0.9789
4,E,Noise,20,What are signs of kidney disease?,1.0,1.0,0.9263
