trial,exp,algorithm,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
6,G,Combined,1%,0.99,1.01,1.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007444,17521
6,G,Combined,1%,0.99,1.01,1.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005167,19160
6,G,Combined,1%,0.99,1.01,1.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.00492,17638
6,G,Combined,1%,0.99,1.01,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007642,17568
6,G,Combined,1%,0.99,1.01,1.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009474,18792
6,G,Combined,1%,0.99,1.01,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008743,17823
6,G,Combined,1%,0.99,1.01,1.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004847,17573
6,G,Combined,1%,0.99,1.01,1.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006389,17704
6,G,Combined,1%,0.99,1.01,1.0,10,What causes chronic pain?,1.0,1.0,1.973,0.00048,17194
6,G,Combined,1%,0.99,1.01,1.0,10,Describe COPD management,1.0,1.0,2.0253,0.020836,18109
6,G,Combined,1%,0.99,1.01,1.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000709,17469
6,G,Combined,1%,0.99,1.01,1.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007904,17924
6,G,Combined,1%,0.99,1.01,1.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008785,17364
6,G,Combined,1%,0.99,1.01,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.01264,18241
6,G,Combined,1%,0.99,1.01,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006194,17580
6,G,Combined,1%,0.99,1.01,1.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008502,16727
6,G,Combined,1%,0.99,1.01,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000445,18055
6,G,Combined,1%,0.99,1.01,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008103,17447
6,G,Combined,1%,0.99,1.01,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011328,16719
6,G,Combined,1%,0.99,1.01,1.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009565,16844
6,G,Combined,1%,0.99,1.01,1.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014665,16805
6,G,Combined,1%,0.99,1.01,1.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012918,15205
6,G,Combined,1%,0.99,1.01,1.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000534,17394
6,G,Combined,1%,0.99,1.01,1.0,10,How is ALS diagnosed?,1.0,1.0,1.6957,0.010746,16761
6,G,Combined,5%,0.95,1.05,5.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8344,0.00548,19378
6,G,Combined,5%,0.95,1.05,5.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008065,18000
6,G,Combined,5%,0.95,1.05,5.0,10,What causes heart failure?,1.0,1.0,2.164,0.001618,16505
6,G,Combined,5%,0.95,1.05,5.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.00801,16339
6,G,Combined,5%,0.95,1.05,5.0,10,What medications treat depression?,1.0,1.0,1.8344,0.00566,16163
6,G,Combined,5%,0.95,1.05,5.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007876,16110
6,G,Combined,5%,0.95,1.05,5.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007445,16323
6,G,Combined,5%,0.95,1.05,5.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005184,15654
6,G,Combined,5%,0.95,1.05,5.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.004962,15587
6,G,Combined,5%,0.95,1.05,5.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007658,15787
6,G,Combined,5%,0.95,1.05,5.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009427,18770
6,G,Combined,5%,0.95,1.05,5.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008858,16977
6,G,Combined,5%,0.95,1.05,5.0,10,What are symptoms of anemia?,1.0,1.0,1.7481,0.004923,17547
6,G,Combined,5%,0.95,1.05,5.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006335,20782
6,G,Combined,5%,0.95,1.05,5.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000491,17040
6,G,Combined,5%,0.95,1.05,5.0,10,Describe COPD management,0.9,0.9644,2.0253,0.020706,16439
6,G,Combined,5%,0.95,1.05,5.0,10,What are signs of liver disease?,1.0,1.0,1.973,0.000703,15784
6,G,Combined,5%,0.95,1.05,5.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007892,15513
6,G,Combined,5%,0.95,1.05,5.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008804,15572
6,G,Combined,5%,0.95,1.05,5.0,10,Describe symptoms of anxiety disorder,0.9,0.9528,2.0253,0.012808,15876
6,G,Combined,5%,0.95,1.05,5.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.164,0.006185,15046
6,G,Combined,5%,0.95,1.05,5.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8867,0.008491,15123
6,G,Combined,5%,0.95,1.05,5.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.973,0.00046,14956
6,G,Combined,5%,0.95,1.05,5.0,10,Describe treatment for chronic kidney disease,1.0,1.0,2.0253,0.007991,15092
6,G,Combined,5%,0.95,1.05,5.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011329,15362
6,G,Combined,5%,0.95,1.05,5.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009625,15163
6,G,Combined,5%,0.95,1.05,5.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014509,15024
6,G,Combined,5%,0.95,1.05,5.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.01298,15048
6,G,Combined,5%,0.95,1.05,5.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.00054,15541
6,G,Combined,5%,0.95,1.05,5.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010776,15388
6,G,Combined,10%,0.9,1.1,10.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6434,0.005528,19515
6,G,Combined,10%,0.9,1.1,10.0,10,How is hypertension treated?,0.9,0.9513,2.164,0.007974,17259
6,G,Combined,10%,0.9,1.1,10.0,10,What causes heart failure?,1.0,1.0,1.8867,0.00156,17691
6,G,Combined,10%,0.9,1.1,10.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.00782,16718
6,G,Combined,10%,0.9,1.1,10.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005643,16500
6,G,Combined,10%,0.9,1.1,10.0,10,How does Alzheimer's disease progress?,0.9,0.954,1.6957,0.00771,16149
6,G,Combined,10%,0.9,1.1,10.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.007195,16529
6,G,Combined,10%,0.9,1.1,10.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005024,16066
6,G,Combined,10%,0.9,1.1,10.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004924,15529
6,G,Combined,10%,0.9,1.1,10.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007596,16371
6,G,Combined,10%,0.9,1.1,10.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.00957,16311
6,G,Combined,10%,0.9,1.1,10.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008646,15512
6,G,Combined,10%,0.9,1.1,10.0,10,What are symptoms of anemia?,1.0,1.0,1.8867,0.004741,15887
6,G,Combined,10%,0.9,1.1,10.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006184,15471
6,G,Combined,10%,0.9,1.1,10.0,10,What causes chronic pain?,1.0,1.0,1.6957,0.000441,15514
6,G,Combined,10%,0.9,1.1,10.0,10,Describe COPD management,1.0,1.0,2.0253,0.020604,15543
6,G,Combined,10%,0.9,1.1,10.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000684,16983
6,G,Combined,10%,0.9,1.1,10.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007809,15913
6,G,Combined,10%,0.9,1.1,10.0,10,What causes osteoporosis?,1.0,0.9999,2.0253,0.008645,16013
6,G,Combined,10%,0.9,1.1,10.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012611,16216
6,G,Combined,10%,0.9,1.1,10.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.164,0.006181,15580
6,G,Combined,10%,0.9,1.1,10.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008433,15869
6,G,Combined,10%,0.9,1.1,10.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000442,15796
6,G,Combined,10%,0.9,1.1,10.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8344,0.008071,15699
6,G,Combined,10%,0.9,1.1,10.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011349,15820
6,G,Combined,10%,0.9,1.1,10.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.009175,16348
6,G,Combined,10%,0.9,1.1,10.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014659,15839
6,G,Combined,10%,0.9,1.1,10.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012632,15562
6,G,Combined,10%,0.9,1.1,10.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000526,15763
6,G,Combined,10%,0.9,1.1,10.0,10,How is ALS diagnosed?,1.0,0.9997,1.6957,0.010759,16043
6,G,Combined,20%,0.8,1.2,20.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005335,26134
6,G,Combined,20%,0.8,1.2,20.0,10,How is hypertension treated?,0.9,0.9513,2.164,0.007488,21297
6,G,Combined,20%,0.8,1.2,20.0,10,What causes heart failure?,1.0,0.9999,2.0253,0.001485,18879
6,G,Combined,20%,0.8,1.2,20.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007852,17579
6,G,Combined,20%,0.8,1.2,20.0,10,What medications treat depression?,1.0,0.9999,1.8867,0.005434,18793
6,G,Combined,20%,0.8,1.2,20.0,10,How does Alzheimer's disease progress?,0.9,0.9518,1.8867,0.007607,18231
6,G,Combined,20%,0.8,1.2,20.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007035,17537
6,G,Combined,20%,0.8,1.2,20.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.004963,15775
6,G,Combined,20%,0.8,1.2,20.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.00472,15898
6,G,Combined,20%,0.8,1.2,20.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.973,0.007414,15474
6,G,Combined,20%,0.8,1.2,20.0,10,What causes Parkinson's disease?,1.0,0.9994,2.164,0.008959,15700
6,G,Combined,20%,0.8,1.2,20.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.8344,0.00815,15823
6,G,Combined,20%,0.8,1.2,20.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.005032,15305
6,G,Combined,20%,0.8,1.2,20.0,10,How is hypothyroidism treated?,1.0,1.0,1.8344,0.006051,14958
6,G,Combined,20%,0.8,1.2,20.0,10,What causes chronic pain?,1.0,0.9999,2.164,0.000526,14694
6,G,Combined,20%,0.8,1.2,20.0,10,Describe COPD management,0.9,0.9644,2.0253,0.01945,14689
6,G,Combined,20%,0.8,1.2,20.0,10,What are signs of liver disease?,1.0,0.9996,1.8344,0.000628,16492
6,G,Combined,20%,0.8,1.2,20.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.006912,17358
6,G,Combined,20%,0.8,1.2,20.0,10,What causes osteoporosis?,0.9,0.9556,2.0253,0.00789,15291
6,G,Combined,20%,0.8,1.2,20.0,10,Describe symptoms of anxiety disorder,0.9,0.9508,2.164,0.011747,16789
6,G,Combined,20%,0.8,1.2,20.0,10,What medications are used for HIV/AIDS?,0.9,0.9517,1.8867,0.005734,15083
6,G,Combined,20%,0.8,1.2,20.0,10,How is pneumonia diagnosed?,0.9,0.9501,2.0253,0.007767,15023
6,G,Combined,20%,0.8,1.2,20.0,10,What causes inflammatory bowel disease?,1.0,0.9996,2.164,0.000373,16065
6,G,Combined,20%,0.8,1.2,20.0,10,Describe treatment for chronic kidney disease,1.0,1.0,2.164,0.007224,17072
6,G,Combined,20%,0.8,1.2,20.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.010578,16792
6,G,Combined,20%,0.8,1.2,20.0,10,How is bipolar disorder managed?,0.9,0.9552,2.0253,0.009075,15163
6,G,Combined,20%,0.8,1.2,20.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.013482,15203
6,G,Combined,20%,0.8,1.2,20.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.012255,14839
6,G,Combined,20%,0.8,1.2,20.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000459,16226
6,G,Combined,20%,0.8,1.2,20.0,10,How is ALS diagnosed?,1.0,1.0,2.164,0.009497,15153
6,G,Combined,30%,0.7,1.3,30.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8867,0.004932,28334
6,G,Combined,30%,0.7,1.3,30.0,10,How is hypertension treated?,0.9,0.9513,1.8867,0.007343,21677
6,G,Combined,30%,0.7,1.3,30.0,10,What causes heart failure?,1.0,0.9998,2.164,0.001577,19513
6,G,Combined,30%,0.7,1.3,30.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.006842,17588
6,G,Combined,30%,0.7,1.3,30.0,10,What medications treat depression?,1.0,1.0,1.6094,0.005081,16854
6,G,Combined,30%,0.7,1.3,30.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007053,16585
6,G,Combined,30%,0.7,1.3,30.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.006228,15218
6,G,Combined,30%,0.7,1.3,30.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.004446,15191
6,G,Combined,30%,0.7,1.3,30.0,10,What are signs of kidney disease?,0.9,0.9458,1.8867,0.004307,15479
6,G,Combined,30%,0.7,1.3,30.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.164,0.006964,18452
6,G,Combined,30%,0.7,1.3,30.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.008603,18728
6,G,Combined,30%,0.7,1.3,30.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.007706,15611
6,G,Combined,30%,0.7,1.3,30.0,10,What are symptoms of anemia?,1.0,1.0,2.164,0.004737,15183
6,G,Combined,30%,0.7,1.3,30.0,10,How is hypothyroidism treated?,1.0,1.0,1.7481,0.005304,15761
6,G,Combined,30%,0.7,1.3,30.0,10,What causes chronic pain?,0.9,0.9403,2.0253,0.000499,15442
6,G,Combined,30%,0.7,1.3,30.0,10,Describe COPD management,0.9,0.9644,1.8867,0.018916,17787
6,G,Combined,30%,0.7,1.3,30.0,10,What are signs of liver disease?,1.0,0.9999,1.8344,0.000611,15734
6,G,Combined,30%,0.7,1.3,30.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.006973,15968
6,G,Combined,30%,0.7,1.3,30.0,10,What causes osteoporosis?,0.9,0.9556,2.164,0.00758,16040
6,G,Combined,30%,0.7,1.3,30.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.164,0.01093,16482
6,G,Combined,30%,0.7,1.3,30.0,10,What medications are used for HIV/AIDS?,0.9,0.9517,1.8867,0.005017,15244
6,G,Combined,30%,0.7,1.3,30.0,10,How is pneumonia diagnosed?,0.9,0.9478,2.164,0.007944,15581
6,G,Combined,30%,0.7,1.3,30.0,10,What causes inflammatory bowel disease?,1.0,0.9995,1.8867,0.000324,15653
6,G,Combined,30%,0.7,1.3,30.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.973,0.007159,16815
6,G,Combined,30%,0.7,1.3,30.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.4979,0.009515,16073
6,G,Combined,30%,0.7,1.3,30.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009328,16425
6,G,Combined,30%,0.7,1.3,30.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.012968,16682
6,G,Combined,30%,0.7,1.3,30.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.011198,15662
6,G,Combined,30%,0.7,1.3,30.0,10,What are risk factors for cancer?,1.0,0.9999,2.164,0.000572,15772
6,G,Combined,30%,0.7,1.3,30.0,10,How is ALS diagnosed?,1.0,0.9997,1.8344,0.009015,15648
6,G,Combined,50%,0.5,1.5,50.0,10,What are the symptoms of type 2 diabetes?,1.0,0.9999,1.6957,0.004039,24000
6,G,Combined,50%,0.5,1.5,50.0,10,How is hypertension treated?,1.0,0.9999,2.0253,0.005619,21270
6,G,Combined,50%,0.5,1.5,50.0,10,What causes heart failure?,1.0,0.9998,1.973,0.001005,18135
6,G,Combined,50%,0.5,1.5,50.0,10,Describe the symptoms of lupus,1.0,1.0,2.0253,0.006879,17273
6,G,Combined,50%,0.5,1.5,50.0,10,What medications treat depression?,0.9,0.9469,1.8344,0.003783,17881
6,G,Combined,50%,0.5,1.5,50.0,10,How does Alzheimer's disease progress?,0.9,0.9536,1.6957,0.007018,16211
6,G,Combined,50%,0.5,1.5,50.0,10,What are risk factors for stroke?,0.9,0.9423,1.4708,0.004491,15372
6,G,Combined,50%,0.5,1.5,50.0,10,How is asthma managed long-term?,1.0,0.9999,2.164,0.003413,15797
6,G,Combined,50%,0.5,1.5,50.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.003747,15877
6,G,Combined,50%,0.5,1.5,50.0,10,Describe rheumatoid arthritis treatment,0.9,0.9515,2.0253,0.005545,15701
6,G,Combined,50%,0.5,1.5,50.0,10,What causes Parkinson's disease?,1.0,1.0,2.164,0.007464,17054
6,G,Combined,50%,0.5,1.5,50.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.8867,0.00594,16318
6,G,Combined,50%,0.5,1.5,50.0,10,What are symptoms of anemia?,1.0,1.0,1.8867,0.002431,15509
6,G,Combined,50%,0.5,1.5,50.0,10,How is hypothyroidism treated?,1.0,0.9994,1.8344,0.004896,15136
6,G,Combined,50%,0.5,1.5,50.0,10,What causes chronic pain?,0.9,0.9349,2.164,0.000273,14806
6,G,Combined,50%,0.5,1.5,50.0,10,Describe COPD management,0.9,0.9644,1.8867,0.014177,14712
6,G,Combined,50%,0.5,1.5,50.0,10,What are signs of liver disease?,1.0,0.9994,1.8344,0.000589,16918
6,G,Combined,50%,0.5,1.5,50.0,10,How is epilepsy treated?,0.9,0.9489,2.0253,0.00581,15380
6,G,Combined,50%,0.5,1.5,50.0,10,What causes osteoporosis?,0.9,0.9556,1.973,0.006556,15359
6,G,Combined,50%,0.5,1.5,50.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.008734,15820
6,G,Combined,50%,0.5,1.5,50.0,10,What medications are used for HIV/AIDS?,1.0,0.9999,2.0253,0.003811,15841
6,G,Combined,50%,0.5,1.5,50.0,10,How is pneumonia diagnosed?,0.9,0.9495,2.0253,0.005654,15068
6,G,Combined,50%,0.5,1.5,50.0,10,What causes inflammatory bowel disease?,1.0,0.9995,2.0253,0.00039,16471
6,G,Combined,50%,0.5,1.5,50.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.973,0.005688,15411
6,G,Combined,50%,0.5,1.5,50.0,10,What are symptoms of schizophrenia?,1.0,0.9996,1.3592,0.008649,15216
6,G,Combined,50%,0.5,1.5,50.0,10,How is bipolar disorder managed?,1.0,0.9998,1.8867,0.006851,15411
6,G,Combined,50%,0.5,1.5,50.0,10,What causes psoriasis?,1.0,0.9978,1.5571,0.009539,14878
6,G,Combined,50%,0.5,1.5,50.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.008808,14503
6,G,Combined,50%,0.5,1.5,50.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000392,17131
6,G,Combined,50%,0.5,1.5,50.0,10,How is ALS diagnosed?,0.9,0.9559,1.8867,0.008242,15369
6,G,Combined,70%,0.3,1.7,70.0,10,What are the symptoms of type 2 diabetes?,0.9,0.9441,1.6094,0.001837,34825
6,G,Combined,70%,0.3,1.7,70.0,10,How is hypertension treated?,0.9,0.9512,2.0253,0.003657,25273
6,G,Combined,70%,0.3,1.7,70.0,10,What causes heart failure?,1.0,0.9998,2.0253,0.000696,19421
6,G,Combined,70%,0.3,1.7,70.0,10,Describe the symptoms of lupus,0.9,0.9509,2.164,0.004447,17869
6,G,Combined,70%,0.3,1.7,70.0,10,What medications treat depression?,1.0,0.9994,1.6094,0.00262,16911
6,G,Combined,70%,0.3,1.7,70.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.6957,0.003699,22441
6,G,Combined,70%,0.3,1.7,70.0,10,What are risk factors for stroke?,0.8,0.8884,1.2275,0.003651,16847
6,G,Combined,70%,0.3,1.7,70.0,10,How is asthma managed long-term?,1.0,0.9999,2.164,0.002058,17814
6,G,Combined,70%,0.3,1.7,70.0,10,What are signs of kidney disease?,0.8,0.8893,1.6957,0.002159,17795
6,G,Combined,70%,0.3,1.7,70.0,10,Describe rheumatoid arthritis treatment,1.0,0.9997,2.0253,0.003469,15862
6,G,Combined,70%,0.3,1.7,70.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.004022,15993
6,G,Combined,70%,0.3,1.7,70.0,10,How is multiple sclerosis diagnosed?,1.0,0.9998,2.164,0.003829,16097
6,G,Combined,70%,0.3,1.7,70.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.002299,16133
6,G,Combined,70%,0.3,1.7,70.0,10,How is hypothyroidism treated?,1.0,1.0,1.8867,0.002973,15650
6,G,Combined,70%,0.3,1.7,70.0,10,What causes chronic pain?,0.9,0.9344,1.8344,0.000248,15715
6,G,Combined,70%,0.3,1.7,70.0,10,Describe COPD management,1.0,0.9998,2.0253,0.008734,15560
6,G,Combined,70%,0.3,1.7,70.0,10,What are signs of liver disease?,0.9,0.9375,1.3592,0.000641,15447
6,G,Combined,70%,0.3,1.7,70.0,10,How is epilepsy treated?,0.8,0.9002,1.8867,0.003517,15990
6,G,Combined,70%,0.3,1.7,70.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.003778,16864
6,G,Combined,70%,0.3,1.7,70.0,10,Describe symptoms of anxiety disorder,0.8,0.9031,2.164,0.004844,15487
6,G,Combined,70%,0.3,1.7,70.0,10,What medications are used for HIV/AIDS?,1.0,0.9998,1.6957,0.003537,15290
6,G,Combined,70%,0.3,1.7,70.0,10,How is pneumonia diagnosed?,0.9,0.9473,1.973,0.003684,17843
6,G,Combined,70%,0.3,1.7,70.0,10,What causes inflammatory bowel disease?,1.0,0.9985,1.6957,0.000205,15700
6,G,Combined,70%,0.3,1.7,70.0,10,Describe treatment for chronic kidney disease,1.0,0.9987,2.0253,0.003749,17937
6,G,Combined,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,1.0,0.9999,1.973,0.004812,16397
6,G,Combined,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.004177,16116
6,G,Combined,70%,0.3,1.7,70.0,10,What causes psoriasis?,1.0,1.0,2.164,0.005901,15597
6,G,Combined,70%,0.3,1.7,70.0,10,Describe sepsis treatment,1.0,1.0,1.8344,0.005478,15454
6,G,Combined,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,1.0,0.9991,1.8867,0.000375,15915
6,G,Combined,70%,0.3,1.7,70.0,10,How is ALS diagnosed?,0.9,0.9532,2.0253,0.004699,15247
7,G,Combined,0%,1.0,1.0,0.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005505,33949
7,G,Combined,0%,1.0,1.0,0.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008063,23159
7,G,Combined,0%,1.0,1.0,0.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001569,20099
7,G,Combined,0%,1.0,1.0,0.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008025,19346
7,G,Combined,0%,1.0,1.0,0.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005777,17950
7,G,Combined,0%,1.0,1.0,0.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007851,17051
7,G,Combined,0%,1.0,1.0,0.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007439,16674
7,G,Combined,0%,1.0,1.0,0.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005191,16330
7,G,Combined,0%,1.0,1.0,0.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004912,16545
7,G,Combined,0%,1.0,1.0,0.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007646,16184
7,G,Combined,0%,1.0,1.0,0.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009459,19791
7,G,Combined,0%,1.0,1.0,0.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008741,15973
7,G,Combined,0%,1.0,1.0,0.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004847,16528
7,G,Combined,0%,1.0,1.0,0.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006409,15140
7,G,Combined,0%,1.0,1.0,0.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000479,15990
7,G,Combined,0%,1.0,1.0,0.0,10,Describe COPD management,1.0,1.0,2.0253,0.020794,17401
7,G,Combined,0%,1.0,1.0,0.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000719,16717
7,G,Combined,0%,1.0,1.0,0.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007898,16188
7,G,Combined,0%,1.0,1.0,0.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008767,15761
7,G,Combined,0%,1.0,1.0,0.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012617,16113
7,G,Combined,0%,1.0,1.0,0.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006178,16235
7,G,Combined,0%,1.0,1.0,0.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008521,16841
7,G,Combined,0%,1.0,1.0,0.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000444,16329
7,G,Combined,0%,1.0,1.0,0.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.00808,16165
7,G,Combined,0%,1.0,1.0,0.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011327,15738
7,G,Combined,0%,1.0,1.0,0.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009573,16754
7,G,Combined,0%,1.0,1.0,0.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014653,16454
7,G,Combined,0%,1.0,1.0,0.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,15577
7,G,Combined,0%,1.0,1.0,0.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000536,16409
7,G,Combined,0%,1.0,1.0,0.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,16004
7,G,Combined,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6434,0.005518,26152
7,G,Combined,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008077,20171
